"","Partner.Name","Age","Gender","Airline.Status","Price.Sensitivity","Loyalty","Type.of.Travel","Total.Freq.Flyer.Accts","Class","Flights.Per.Year","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","Flight.time.in.minutes","Flight.Distance","Flight.cancelled","Likelihood.to.recommend"
"4820","Paul Smith Airlines Inc.","25-35","Female","Blue","2","0.059 to 0.3768","Personal Travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"4821","Northwest Business Airlines Inc.","<24","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4822","Southeast Airlines Co.","47-58","Female","Blue","1","-0.451 to 0.0588","Business travel","0","Eco Plus","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4823","EnjoyFlying Air Services","<24","Male","Blue","1","-0.451 to 0.0588","Business travel","1","Eco Plus","38+","0-60 Mins","60 MINS TO 180 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4824","Northwest Business Airlines Inc.","57-71","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Business","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4825","Northwest Business Airlines Inc.","47-58","Female","Gold","1","<-0.75","Personal Travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4826","Southeast Airlines Co.","57-71","Male","Silver","1","-0.451 to 0.0588","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"4827","Northwest Business Airlines Inc.","<24","Female","Blue","1","-0.451 to 0.0588","Personal Travel","1+","Eco","13-25","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4828","Northwest Business Airlines Inc.","<24","Female","Blue","1","0.3768+","Personal Travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4829","Oursin Airlines Inc.","57-71","Female","Silver","1","<-0.75","Business travel","0","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4830","Sigma Airlines Inc.","57-71","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4831","Southeast Airlines Co.","25-35","Female","Blue","1","<-0.75","Business travel","1","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"4832","Sigma Airlines Inc.","<24","Female","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco Plus","13-25","0","0","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","Yes","0"
"4833","Paul Smith Airlines Inc.","36-46","Male","Blue","1","0.059 to 0.3768","Business travel","1+","Business","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4834","FlyFast Airways Inc.","36-46","Male","Platinum","0","<-0.75","Business travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4835","Northwest Business Airlines Inc.","47-58","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","LESS THAN 5 MINS","20 MINS TO 60 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4836","FlyHere Airways","25-35","Male","Silver","1","0.3768+","Business travel","1+","Eco","<6","10 MINS TO 20 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4837","Paul Smith Airlines Inc.","71+","Female","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4838","Cheapseats Airlines Inc.","57-71","Female","Blue","1","-0.451 to 0.0588","Mileage tickets","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4839","Southeast Airlines Co.","57-71","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","10 MINS TO 20 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"4840","Cheapseats Airlines Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Business travel","1","Business","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4841","Paul Smith Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4842","Oursin Airlines Inc.","25-35","Female","Blue","1","0.3768+","Business travel","1","Eco","<6","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4843","Southeast Airlines Co.","25-35","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4844","Sigma Airlines Inc.","36-46","Male","Platinum","2","<-0.75","Business travel","1+","Business","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4845","Paul Smith Airlines Inc.","47-58","Female","Platinum","4","0.3768+","Personal Travel","1+","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4846","Sigma Airlines Inc.","47-58","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4847","Sigma Airlines Inc.","47-58","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4848","Northwest Business Airlines Inc.","<24","Male","Blue","1","-0.451 to 0.0588","Personal Travel","1","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4849","Cheapseats Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco Plus","13-25","10 MINS TO 20 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4850","OnlyJets Airlines Inc.","57-71","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","0-60 Mins","60 MINS TO 180 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4851","EnjoyFlying Air Services","25-35","Female","Blue","2","<-0.75","Personal Travel","1+","Business","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4852","Oursin Airlines Inc.","25-35","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Business","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4853","Cheapseats Airlines Inc.","57-71","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","38+","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4854","Southeast Airlines Co.","71+","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4855","Northwest Business Airlines Inc.","36-46","Female","Blue","2","-0.451 to 0.0588","Business travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","LESS THAN 400 MILES","No","0"
"4856","Paul Smith Airlines Inc.","36-46","Female","Silver","1","0.3768+","Business travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4857","Cheapseats Airlines Inc.","36-46","Male","Gold","1","<-0.75","Business travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4858","Cheapseats Airlines Inc.","36-46","Male","Blue","1","<-0.75","Business travel","0","Eco","13-25","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4859","GoingNorth Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Business travel","1","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4860","Sigma Airlines Inc.","36-46","Male","Gold","1","0.3768+","Business travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4861","Cheapseats Airlines Inc.","25-35","Male","Silver","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"4862","Northwest Business Airlines Inc.","25-35","Female","Blue","1","0.059 to 0.3768","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4863","FlyFast Airways Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Eco","6-12","10 MINS TO 20 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4864","Paul Smith Airlines Inc.","71+","Female","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","0","0","60 MINS TO 180 MINS","1000.0+ MILES","Yes","0"
"4865","Paul Smith Airlines Inc.","<24","Male","Blue","2","0.059 to 0.3768","Mileage tickets","1","Business","6-12","5 MINS TO 10 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"4866","FlyFast Airways Inc.","36-46","Female","Gold","1","0.059 to 0.3768","Business travel","1+","Eco","6-12","0","0","60 MINS TO 180 MINS","LESS THAN 400 MILES","Yes","1"
"4867","Sigma Airlines Inc.","36-46","Female","Blue","2","0.059 to 0.3768","Business travel","1+","Eco","<6","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4868","Cheapseats Airlines Inc.","57-71","Male","Gold","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4869","Cheapseats Airlines Inc.","36-46","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Eco","38+","20 MINS TO 60 MINS","10 MINS TO 20 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4870","Oursin Airlines Inc.","57-71","Male","Blue","2","-0.451 to 0.0588","Personal Travel","0","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"4871","Paul Smith Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4872","Cheapseats Airlines Inc.","25-35","Male","Blue","1","<-0.75","Business travel","1","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4873","Cheapseats Airlines Inc.","36-46","Female","Silver","2","0.3768+","Business travel","1+","Eco","<6","20 MINS TO 60 MINS","20 MINS TO 60 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4874","Sigma Airlines Inc.","<24","Male","Blue","1","0.3768+","Business travel","0","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4875","Northwest Business Airlines Inc.","<24","Male","Blue","2","<-0.75","Business travel","1","Eco","<6","0-60 Mins","60 MINS TO 180 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4876","Cheapseats Airlines Inc.","36-46","Female","Gold","1","0.3768+","Personal Travel","1","Eco","<6","10 MINS TO 20 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"4877","Northwest Business Airlines Inc.","47-58","Male","Silver","1","<-0.75","Business travel","1+","Eco","6-12","0-60 Mins","60 MINS TO 180 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4878","Cheapseats Airlines Inc.","25-35","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Business","13-25","5 MINS TO 10 MINS","5 MINS TO 10 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4879","Sigma Airlines Inc.","47-58","Female","Platinum","1","0.3768+","Business travel","0","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4880","FlyHere Airways","71+","Female","Gold","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","400 MILES TO 1000.0 MILES","No","0"
"4881","EnjoyFlying Air Services","57-71","Female","Silver","1","0.3768+","Business travel","0","Eco","<6","20 MINS TO 60 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4882","Cheapseats Airlines Inc.","57-71","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco Plus","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4883","GoingNorth Airlines Inc.","36-46","Male","Blue","1","0.3768+","Business travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4884","Southeast Airlines Co.","57-71","Male","Silver","1","-0.451 to 0.0588","Business travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4885","EnjoyFlying Air Services","71+","Female","Silver","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4886","Northwest Business Airlines Inc.","57-71","Male","Blue","0","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4887","Paul Smith Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4888","FlyFast Airways Inc.","36-46","Female","Blue","1","0.3768+","Business travel","1","Eco","<6","0-60 Mins","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4889","Cheapseats Airlines Inc.","57-71","Female","Blue","2","-0.451 to 0.0588","Business travel","0","Eco","<6","10 MINS TO 20 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4890","Sigma Airlines Inc.","47-58","Male","Platinum","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","10 MINS TO 20 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4891","Sigma Airlines Inc.","47-58","Female","Platinum","1","0.3768+","Business travel","0","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4892","Cheapseats Airlines Inc.","57-71","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4893","Northwest Business Airlines Inc.","25-35","Female","Blue","2","0.059 to 0.3768","Personal Travel","1+","Eco","6-12","LESS THAN 5 MINS","20 MINS TO 60 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4894","Northwest Business Airlines Inc.","57-71","Male","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4895","Sigma Airlines Inc.","25-35","Female","Blue","1","0.3768+","Personal Travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4896","EnjoyFlying Air Services","25-35","Female","Blue","1","0.059 to 0.3768","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4897","Cheapseats Airlines Inc.","47-58","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4898","FlyToSun Airlines Inc.","36-46","Female","Blue","1","0.059 to 0.3768","Business travel","0","Business","<6","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4899","Southeast Airlines Co.","71+","Female","Blue","2","<-0.75","Personal Travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4900","FlyFast Airways Inc.","36-46","Female","Gold","1","<-0.75","Personal Travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4901","Paul Smith Airlines Inc.","25-35","Female","Silver","1","-0.451 to 0.0588","Business travel","0","Eco Plus","6-12","5 MINS TO 10 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","1"
"4902","Cheapseats Airlines Inc.","25-35","Female","Blue","1","<-0.75","Business travel","1+","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4903","Cheapseats Airlines Inc.","36-46","Female","Blue","2","-0.451 to 0.0588","Business travel","1","Eco","38+","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4904","Oursin Airlines Inc.","47-58","Female","Blue","2","-0.451 to 0.0588","Business travel","0","Eco Plus","13-25","0-60 Mins","60 MINS TO 180 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4905","Cheapseats Airlines Inc.","57-71","Male","Blue","1","0.3768+","Business travel","1+","Eco","6-12","5 MINS TO 10 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","1"
"4906","Northwest Business Airlines Inc.","47-58","Male","Blue","1","<-0.75","Business travel","0","Eco","6-12","10 MINS TO 20 MINS","10 MINS TO 20 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4907","EnjoyFlying Air Services","25-35","Male","Blue","2","-0.451 to 0.0588","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4908","Southeast Airlines Co.","<24","Female","Blue","2","<-0.75","Business travel","0","Business","13-25","LESS THAN 5 MINS","20 MINS TO 60 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4909","FlyFast Airways Inc.","57-71","Male","Blue","1","<-0.75","Business travel","0","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4910","Cheapseats Airlines Inc.","25-35","Male","Blue","2","-0.451 to 0.0588","Business travel","0","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4911","Paul Smith Airlines Inc.","25-35","Female","Gold","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","LESS THAN 5 MINS","5 MINS TO 10 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","1"
"4912","Sigma Airlines Inc.","<24","Male","Blue","1","-0.451 to 0.0588","Business travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","1000.0+ MILES","No","0"
"4913","FlyFast Airways Inc.","<24","Male","Blue","1","0.3768+","Personal Travel","1","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4914","Cheapseats Airlines Inc.","<24","Male","Blue","2","-0.451 to 0.0588","Personal Travel","1+","Eco","13-25","5 MINS TO 10 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4915","Northwest Business Airlines Inc.","47-58","Male","Blue","1","-0.451 to 0.0588","Business travel","0","Eco","13-25","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4916","FlyFast Airways Inc.","36-46","Female","Blue","1","<-0.75","Personal Travel","1+","Eco","6-12","LESS THAN 5 MINS","LESS THAN 5 MINS","60 MINS TO 180 MINS","400 MILES TO 1000.0 MILES","No","0"
"4917","Paul Smith Airlines Inc.","36-46","Male","Blue","1","0.3768+","Business travel","1+","Eco Plus","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","0"
"4918","Sigma Airlines Inc.","36-46","Female","Silver","1","0.059 to 0.3768","Personal Travel","1+","Eco","<6","LESS THAN 5 MINS","LESS THAN 5 MINS","180+ Minutes","1000.0+ MILES","No","1"
"4919","Northwest Business Airlines Inc.","25-35","Male","Blue","1","-0.451 to 0.0588","Business travel","1","Eco","26-38","LESS THAN 5 MINS","LESS THAN 5 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
"4920","Cheapseats Airlines Inc.","71+","Female","Blue","1","-0.451 to 0.0588","Personal Travel","0","Eco","26-38","10 MINS TO 20 MINS","10 MINS TO 20 MINS","LESS THAN 60 MINS","LESS THAN 400 MILES","No","0"
